activity_uuid_product_uuid,activity_uuid,lca_act_name,lca_geo,lca_act_type,product_uuid,ecoinvent_prod
5de8c337-dea9-5c1f-9d90-002de27188be_8911bd8c-a96f-4440-9f8e-a7dacf5e79de,5de8c337-dea9-5c1f-9d90-002de27188be,"market for blower and heat exchange unit, KWLC 1200",glo,market activity,8911bd8c-a96f-4440-9f8e-a7dacf5e79de,"blower and heat exchange unit, KWLC 1200"
1aeb18b9-8355-560f-82aa-543c771c4d61_a0e53510-b90b-43ba-80cc-7600f5da004f,1aeb18b9-8355-560f-82aa-543c771c4d61,municipal waste incineration facility construction,ch,ordinary transforming activity,a0e53510-b90b-43ba-80cc-7600f5da004f,municipal waste incineration facility
22704506-7707-5ae7-990d-ebf01ac04fb5_50c41012-3b00-429d-ace3-40d0afb69746,22704506-7707-5ae7-990d-ebf01ac04fb5,"cast iron milling, large parts",row,ordinary transforming activity,50c41012-3b00-429d-ace3-40d0afb69746,"cast iron removed by milling, large parts"
92078219-1ed3-5215-9f70-931cdefad520_5c21b18e-e32d-4c76-8d16-2238632163c2,92078219-1ed3-5215-9f70-931cdefad520,"market for polystyrene, expandable",glo,market activity,5c21b18e-e32d-4c76-8d16-2238632163c2,"polystyrene, expandable"
9d483329-b09a-5513-b1bc-722cb211e928_bded6c5a-4dca-497e-bdd9-fcd343012087,9d483329-b09a-5513-b1bc-722cb211e928,"sawdust, wet, measured as dry mass to generic market for residual softwood, wet",ch,ordinary transforming activity,bded6c5a-4dca-497e-bdd9-fcd343012087,"residual hardwood, wet"
8709b463-732e-592e-9b88-999ed17af48f_6b6b3a15-e640-5730-baea-cda98afc61c2,8709b463-732e-592e-9b88-999ed17af48f,trinexapac-ethyl production,glo,ordinary transforming activity,6b6b3a15-e640-5730-baea-cda98afc61c2,trinexapac-ethyl
d44e7db1-4dda-5139-8a86-ed2929a8f1a2_32e60fbc-4778-470c-9653-feb859a3418f,d44e7db1-4dda-5139-8a86-ed2929a8f1a2,"heat production, borehole heat exchanger, brine-water heat pump 10kW",ch,ordinary transforming activity,32e60fbc-4778-470c-9653-feb859a3418f,"heat, brine-water heat pump 10kW"
7c7718bb-2372-5d04-a7ac-1ae5b12b05e3_61396bcb-bf35-411a-a6a6-8543ccef83e8,7c7718bb-2372-5d04-a7ac-1ae5b12b05e3,"chlor-alkali electrolysis, diaphragm cell",rer,ordinary transforming activity,61396bcb-bf35-411a-a6a6-8543ccef83e8,"sodium hydroxide, without water, in 50% solution state"
1135c932-1d53-5a2f-b987-216b4f8a626d_d51e5a32-c20a-4da6-8d58-31f344b50c00,1135c932-1d53-5a2f-b987-216b4f8a626d,"treatment of waste graphical paper, open dump, hyperarid infiltration class (-250mm)",glo,ordinary transforming activity,d51e5a32-c20a-4da6-8d58-31f344b50c00,waste graphical paper
3436ff0f-9cc8-579f-9f1d-325ad8d1de6d_dc43fac4-63b8-4abf-9b88-091c34ec129b,3436ff0f-9cc8-579f-9f1d-325ad8d1de6d,"cathode production, LiMn2O4, for Li-ion battery",row,ordinary transforming activity,dc43fac4-63b8-4abf-9b88-091c34ec129b,"cathode, LiMn2O4, for Li-ion battery"
d1fda9df-015b-5b28-b8ec-8b49279dc2f4_63b19058-743d-49f2-82c5-b9116ecad935,d1fda9df-015b-5b28-b8ec-8b49279dc2f4,"treatment of bottom ash, MSWI-WWT, WW from hard fibreboard production, slag compartment",rer,ordinary transforming activity,63b19058-743d-49f2-82c5-b9116ecad935,"bottom ash, MSWI-WWT, WW from hard fibreboard production"
b62abd3a-076f-58f5-b600-effef14c6885_6b9d5139-a306-427d-aa98-a6006a215d50,b62abd3a-076f-58f5-b600-effef14c6885,market for butyl acetate,rer,market activity,6b9d5139-a306-427d-aa98-a6006a215d50,butyl acetate
2f749904-d216-59b5-b1b3-57a23f37b274_6a1374ce-3966-46e5-b189-6209e31de5b5,2f749904-d216-59b5-b1b3-57a23f37b274,"market for sewage sludge, 70% water, WWT, WW from medium density board production",rer,market activity,6a1374ce-3966-46e5-b189-6209e31de5b5,"sewage sludge, 70% water, WWT, WW from medium density board production"
65c5c7c5-8839-596c-9259-6c9e085498a7_759b89bd-3aa6-42ad-b767-5bb9ef5d331d,65c5c7c5-8839-596c-9259-6c9e085498a7,"electricity, from municipal waste incineration to generic market for electricity, medium voltage",fr,ordinary transforming activity,759b89bd-3aa6-42ad-b767-5bb9ef5d331d,"electricity, medium voltage"
562d638a-1d13-5e98-88d3-acd7d32431d3_2da20646-8adf-460b-bd65-c9fc35494b66,562d638a-1d13-5e98-88d3-acd7d32431d3,chicken production,glo,ordinary transforming activity,2da20646-8adf-460b-bd65-c9fc35494b66,"chicken for slaughtering, live weight"
a2c5638c-dc3e-5a87-97b1-77a982439045_adb8247d-8bbd-45aa-b111-289d0e5e2307,a2c5638c-dc3e-5a87-97b1-77a982439045,market for scrap copper,europe without switzerland,market activity,adb8247d-8bbd-45aa-b111-289d0e5e2307,scrap copper
bf4d52f1-9d9f-58ee-8062-880adc70c7dc_c3fd9530-3e9b-44b5-8833-9e544937a6e9,bf4d52f1-9d9f-58ee-8062-880adc70c7dc,"packaging glass production, white, without cullet",glo,ordinary transforming activity,c3fd9530-3e9b-44b5-8833-9e544937a6e9,"packaging glass, white"
bcb033b5-728c-5ef7-b359-45a901e40b2a_27da8130-82ba-485c-a800-b89efdcb0491,bcb033b5-728c-5ef7-b359-45a901e40b2a,market group for municipal solid waste,europe without switzerland,market group,27da8130-82ba-485c-a800-b89efdcb0491,municipal solid waste
6cf3a971-f9cd-574e-b5a4-322b5477f03c_1bed7aa6-94cd-445e-83f2-0ac811d8be86,6cf3a971-f9cd-574e-b5a4-322b5477f03c,"deep drawing, steel, 3500 kN press, automode",row,ordinary transforming activity,1bed7aa6-94cd-445e-83f2-0ac811d8be86,"deep drawing, steel, 3500 kN press, automode"
7032597e-75c6-5433-87ed-cf4d53505b4a_faac50ba-db79-4c84-8c68-9453728f9063,7032597e-75c6-5433-87ed-cf4d53505b4a,"electric motor production, vehicle",row,ordinary transforming activity,faac50ba-db79-4c84-8c68-9453728f9063,"electric motor, vehicle"
7d9cef57-42ee-5c68-a44f-274032d955ef_fbb039f7-f9cc-46d2-b631-313ddb125c1a,7d9cef57-42ee-5c68-a44f-274032d955ef,"electrorefining of copper, anode",glo,ordinary transforming activity,fbb039f7-f9cc-46d2-b631-313ddb125c1a,"copper, cathode"
e95260b6-aeb8-53e2-91bb-cfcdd46e64cc_45fbbc41-7ae9-46cc-bb31-abfa11e69de0,e95260b6-aeb8-53e2-91bb-cfcdd46e64cc,"treatment of sewage sludge, 70% water, WWT, WW from CRT production, municipal incineration",glo,ordinary transforming activity,45fbbc41-7ae9-46cc-bb31-abfa11e69de0,"heat, for reuse in municipal waste incineration only"
9392c694-12a6-5cd7-a421-d4866359df2c_0d3eda5a-4601-4573-9549-0701c459ab88,9392c694-12a6-5cd7-a421-d4866359df2c,market for hard coal,"europe, without russia and turkey",market activity,0d3eda5a-4601-4573-9549-0701c459ab88,hard coal
bd4d4b9f-7a7e-53d1-9646-3586c391fe2c_dccd37a7-b2cf-47ea-969b-6cdd748dfa12,bd4d4b9f-7a7e-53d1-9646-3586c391fe2c,market for autoclaved aerated concrete block,row,market activity,dccd37a7-b2cf-47ea-969b-6cdd748dfa12,autoclaved aerated concrete block
5715f39f-04ca-5a76-bd2c-d24bf8f384dd_fbb039f7-f9cc-46d2-b631-313ddb125c1a,5715f39f-04ca-5a76-bd2c-d24bf8f384dd,treatment of copper scrap by electrolytic refining,row,ordinary transforming activity,fbb039f7-f9cc-46d2-b631-313ddb125c1a,"copper, cathode"
eafc47dd-72a9-5acc-935f-c953ce042126_cf47d9e8-58e4-41f9-bde9-4f938fdc8c7b,eafc47dd-72a9-5acc-935f-c953ce042126,market for cookstove,glo,market activity,cf47d9e8-58e4-41f9-bde9-4f938fdc8c7b,cookstove
6773fc9d-4cb0-5208-a360-d13a806372c8_66c93e71-f32b-4591-901c-55395db5c132,6773fc9d-4cb0-5208-a360-d13a806372c8,"sulfate pulp production, from softwood, unbleached",row,ordinary transforming activity,66c93e71-f32b-4591-901c-55395db5c132,"electricity, high voltage"
f08f52c5-583d-5459-92f7-ed216a32eed2_1b30b018-ac39-41f4-a9e0-92057eef8bb8,f08f52c5-583d-5459-92f7-ed216a32eed2,"treatment of waste mineral oil, hazardous waste incineration, with energy recovery",ch,ordinary transforming activity,1b30b018-ac39-41f4-a9e0-92057eef8bb8,waste mineral oil
c5f28517-0c26-5746-9afe-3f3a48bfc71c_85a9dd8c-769e-4528-9a1a-105ab3269262,c5f28517-0c26-5746-9afe-3f3a48bfc71c,"transport, passenger car, medium size, diesel, EURO 5",rer,ordinary transforming activity,85a9dd8c-769e-4528-9a1a-105ab3269262,"transport, passenger car, medium size, diesel, EURO 5"
04bc1d7b-4aeb-57ea-b217-9d7004db6fdb_93694de8-5f1b-461d-a223-f08025ec51d6,04bc1d7b-4aeb-57ea-b217-9d7004db6fdb,"micro gas turbine production, 100kW electrical",ch,ordinary transforming activity,93694de8-5f1b-461d-a223-f08025ec51d6,"micro gas turbine, 100kW electrical"
2532d5f6-7cec-5b3d-8b4f-9d19d5fce0c2_d47a4435-3089-4263-af99-8611eed2698c,2532d5f6-7cec-5b3d-8b4f-9d19d5fce0c2,glued solid timber production,row,ordinary transforming activity,d47a4435-3089-4263-af99-8611eed2698c,"wood chips, dry, measured as dry mass"
d1e03a8b-46f9-5114-887b-4a6973e0dbca_799b35ec-f102-4172-ba8a-477376eb46b4,d1e03a8b-46f9-5114-887b-4a6973e0dbca,"treatment of residues, MSWI-WWT, WW from particle board production, residual material landfill",row,ordinary transforming activity,799b35ec-f102-4172-ba8a-477376eb46b4,"residues, MSWI-WWT, WW from particle board production"
e88cfd36-6260-50a9-9de2-02dc80b99a89_aa447135-9cc5-4f34-9385-ca2a0ae70d3c,e88cfd36-6260-50a9-9de2-02dc80b99a89,"planing, beam, softwood, u=10%",ch,ordinary transforming activity,aa447135-9cc5-4f34-9385-ca2a0ae70d3c,"shavings, softwood, loose, measured as dry mass"
145b98e6-9f47-58dd-8464-e2f066fa4a4c_7c0ab4ca-e778-44c1-a33d-c26466d32c1a,145b98e6-9f47-58dd-8464-e2f066fa4a4c,"energy and auxilliary inputs, metal working machine, with process heat from light fuel oil",rer,ordinary transforming activity,7c0ab4ca-e778-44c1-a33d-c26466d32c1a,"energy and auxilliary inputs, metal working machine"
3bfd4c62-f01f-5cd1-9c80-30742f937963_00478901-732f-4bf4-81cc-2255f9874512,3bfd4c62-f01f-5cd1-9c80-30742f937963,"treatment of waste polypropylene, sanitary landfill",row,ordinary transforming activity,00478901-732f-4bf4-81cc-2255f9874512,waste polypropylene
7ba4b1a6-0e8f-5fb2-b429-f9c085fbab3c_d3e019ee-edbe-4774-a4a6-9701cf293d05,7ba4b1a6-0e8f-5fb2-b429-f9c085fbab3c,"refractory production, fireclay, packed",de,ordinary transforming activity,d3e019ee-edbe-4774-a4a6-9701cf293d05,"refractory, fireclay, packed"
95884d02-3ac6-5327-a7c2-fb6fb86a3946_1570a766-fe08-427f-94cb-6947995117ec,95884d02-3ac6-5327-a7c2-fb6fb86a3946,"natural gas, liquefied, import from DZ",europe without switzerland,ordinary transforming activity,1570a766-fe08-427f-94cb-6947995117ec,"natural gas, liquefied"
fa5f9d29-f9ae-55da-8d1c-dd59ff6feab1_cdccd54d-18bc-4d6c-989e-655ca82ed390,fa5f9d29-f9ae-55da-8d1c-dd59ff6feab1,"maize grain production, organic",row,ordinary transforming activity,cdccd54d-18bc-4d6c-989e-655ca82ed390,"maize grain, organic"
ad3c43e2-619f-5a61-a573-10692ceed60d_e49d825c-c475-4dc4-a30d-bd9fad187c34,ad3c43e2-619f-5a61-a573-10692ceed60d,"treatment of sewage sludge, 97% water, WWT, WW from soft fibreboard production, landfarming",row,ordinary transforming activity,e49d825c-c475-4dc4-a30d-bd9fad187c34,"sewage sludge, 97% water, WWT, WW from soft fibreboard production"
c86284d7-1bee-548f-971f-d1c8ad878e9c_da5f3780-7539-4fa2-a491-7ceb46866c89,c86284d7-1bee-548f-971f-d1c8ad878e9c,"market for bottom ash, MSWI[F]-WWT, heat carrier liquid, 40% C3H8O2",ch,market activity,da5f3780-7539-4fa2-a491-7ceb46866c89,"bottom ash, MSWI[F]-WWT, heat carrier liquid, 40% C3H8O2"
b7b6a427-8d8d-55e4-81cd-768d0bbd2389_1768722c-0cb1-4b0b-9183-2ff16919120e,b7b6a427-8d8d-55e4-81cd-768d0bbd2389,"polyvinylchloride production, bulk polymerisation",rer,ordinary transforming activity,1768722c-0cb1-4b0b-9183-2ff16919120e,"polyvinylchloride, bulk polymerised"
1c4f6b44-7f92-5a00-928f-f230ea3e0de6_237b35c6-69e1-49c4-8e99-0be6c1b1806e,1c4f6b44-7f92-5a00-928f-f230ea3e0de6,primary zinc production from concentrate,row,ordinary transforming activity,237b35c6-69e1-49c4-8e99-0be6c1b1806e,lead
a49cfb11-ae32-50d4-8f2f-d09cc4527c92_b3a9401c-1507-454e-aeca-47f71b51c1e4,a49cfb11-ae32-50d4-8f2f-d09cc4527c92,"housing system construction, pig, electricity from renewable energy products",ch,ordinary transforming activity,b3a9401c-1507-454e-aeca-47f71b51c1e4,"housing system, pig, per pig place, electricity from renewable energy products"
ca06e42b-220f-598b-9577-77847329c065_ec483d90-1745-483a-ad01-d6ac63952615,ca06e42b-220f-598b-9577-77847329c065,"water pump production, 22kW",glo,ordinary transforming activity,ec483d90-1745-483a-ad01-d6ac63952615,"water pump, 22kW"
ca1189cb-26c4-5fc9-863c-44eb919d55e9_855dbb71-f4e8-4819-ae28-aa2913c0939d,ca1189cb-26c4-5fc9-863c-44eb919d55e9,"photovoltaic laminate production, multi-Si wafer",rer,ordinary transforming activity,855dbb71-f4e8-4819-ae28-aa2913c0939d,"photovoltaic laminate, multi-Si wafer"
883db98a-81f1-5286-a4c5-79e9f6c92c54_b3a9401c-1507-454e-aeca-47f71b51c1e4,883db98a-81f1-5286-a4c5-79e9f6c92c54,"housing system construction, pig, electricity from renewable energy products",row,ordinary transforming activity,b3a9401c-1507-454e-aeca-47f71b51c1e4,"housing system, pig, per pig place, electricity from renewable energy products"
c773f451-37ac-50b3-9a3c-47d25480e048_66c93e71-f32b-4591-901c-55395db5c132,c773f451-37ac-50b3-9a3c-47d25480e048,"heat and power co-generation, natural gas, conventional power plant, 100MW electrical",fr,ordinary transforming activity,66c93e71-f32b-4591-901c-55395db5c132,"electricity, high voltage"
1ba65a3e-3e14-5238-a95a-5bec05f9b1ff_bd20be8e-9b7a-4391-980f-4ecf8f2867be,1ba65a3e-3e14-5238-a95a-5bec05f9b1ff,"polyethylene production, low density, granulate",row,ordinary transforming activity,bd20be8e-9b7a-4391-980f-4ecf8f2867be,"steam, in chemical industry"
e38fac0a-5f20-5a96-9018-1561705f2417_e9f6d312-001c-435a-a668-82239a3b7511,e38fac0a-5f20-5a96-9018-1561705f2417,market for waste concrete,row,market activity,e9f6d312-001c-435a-a668-82239a3b7511,waste concrete
dfd051c9-f824-5206-a41c-1ba8f3f8ca5d_0e2b3538-ec9d-4d5a-bb04-c1e5549e57ac,dfd051c9-f824-5206-a41c-1ba8f3f8ca5d,"treatment of spent oxychlor catalyst, hazardous waste incineration, with energy recovery",ch,ordinary transforming activity,0e2b3538-ec9d-4d5a-bb04-c1e5549e57ac,spent oxychlor catalyst
47496989-0d99-573a-b4df-e3197757c91a_ae13f419-fa76-4878-ab68-5bb94d3e24e6,47496989-0d99-573a-b4df-e3197757c91a,"electricity production, photovoltaic, 3kWp slanted-roof installation, multi-Si, panel, mounted, renewable energy product",ch,ordinary transforming activity,ae13f419-fa76-4878-ab68-5bb94d3e24e6,"electricity, low voltage, renewable energy products"
b61d66f5-1959-56f8-98ca-d6d02ea41ed7_4f312355-ac65-4635-8fb2-006dba64ce60,b61d66f5-1959-56f8-98ca-d6d02ea41ed7,"tinplate scrap, sorted to generic market for iron scrap, sorted, pressed",europe without switzerland,ordinary transforming activity,4f312355-ac65-4635-8fb2-006dba64ce60,"iron scrap, sorted, pressed"
68774600-e1d9-5976-9e99-5d4c52377f16_7b9793d7-a5c9-4a18-8100-ee52d7ce51c3,68774600-e1d9-5976-9e99-5d4c52377f16,"collection of polystyrene scrap, post-consumer",ch,ordinary transforming activity,7b9793d7-a5c9-4a18-8100-ee52d7ce51c3,"polystyrene scrap, post-consumer"
38891f7a-6f3f-5b0b-8348-acbf17332e62_4bc66efe-f91b-48e5-9a26-07e383d47e80,38891f7a-6f3f-5b0b-8348-acbf17332e62,esterification of palm oil,row,ordinary transforming activity,4bc66efe-f91b-48e5-9a26-07e383d47e80,fatty acid methyl ester
ff2162c3-c4b9-5c1c-9039-1c8da3d0c3ae_0e2036e0-3c5e-4839-9676-842ea1f54214,ff2162c3-c4b9-5c1c-9039-1c8da3d0c3ae,"treatment of bottom ash, MSWI-WWT[R], WW from anaerobic digestion of whey, slag compartment",glo,ordinary transforming activity,0e2036e0-3c5e-4839-9676-842ea1f54214,"bottom ash, MSWI-WWT[R], WW from anaerobic digestion of whey"
47bba796-fec3-5745-b8f4-9b7c47046c86_ea514586-c3d1-430a-bb5e-fe15b8785085,47bba796-fec3-5745-b8f4-9b7c47046c86,"market for mine infrastructure, phosphate rock",glo,market activity,ea514586-c3d1-430a-bb5e-fe15b8785085,"mine infrastructure, phosphate rock"
ce60023a-daa5-59d7-9ea7-723667696db2_badf9215-58af-4218-ac95-a133fddcb7dc,ce60023a-daa5-59d7-9ea7-723667696db2,"market for electron gun, for cathode ray tube display",glo,market activity,badf9215-58af-4218-ac95-a133fddcb7dc,"electron gun, for cathode ray tube display"
9f3ddba3-63c0-5796-8baa-bcdd75f5e224_71e2f1db-a2c5-44d0-8337-dfff15be974d,9f3ddba3-63c0-5796-8baa-bcdd75f5e224,"treatment of spent solvent mixture, hazardous waste incineration, with energy recovery",ch,ordinary transforming activity,71e2f1db-a2c5-44d0-8337-dfff15be974d,"heat, district or industrial, other than natural gas"
3d6d47f8-df42-58f1-b8d3-15259ff098a5_d67e647c-1f74-4961-81c0-5b144f1ca082,3d6d47f8-df42-58f1-b8d3-15259ff098a5,"excavation, skid-steer loader",rer,ordinary transforming activity,d67e647c-1f74-4961-81c0-5b144f1ca082,"excavation, skid-steer loader"
b04d452d-290f-5ec3-9053-6ecc41ceacc2_fbf29074-ba90-49aa-9216-93c5dd3aba4e,b04d452d-290f-5ec3-9053-6ecc41ceacc2,"pea seed production, for sowing",ch,ordinary transforming activity,fbf29074-ba90-49aa-9216-93c5dd3aba4e,"pea seed, for sowing"
99bfa4bd-01a7-5c8d-bab7-649f22e359a8_609fae33-2e89-4b99-8129-b1f80a6dda33,99bfa4bd-01a7-5c8d-bab7-649f22e359a8,"market for natural gas, low pressure",de,market activity,609fae33-2e89-4b99-8129-b1f80a6dda33,"natural gas, low pressure"
d9a76b34-30bc-5c91-999a-11e1c92ae2d5_618bf4eb-bee5-4d38-8e4f-78cfebf779be,d9a76b34-30bc-5c91-999a-11e1c92ae2d5,"treatment of scrap aluminium, municipal incineration",row,ordinary transforming activity,618bf4eb-bee5-4d38-8e4f-78cfebf779be,scrap aluminium
670c4e70-d558-5b21-8c66-65126e36a94d_60e40c5e-8a0e-52f7-8c7f-2664ac536903,670c4e70-d558-5b21-8c66-65126e36a94d,"treatment of sewage sludge, 97% water, WWT, heat carrier liquid, 40% C3H8O2, landfarming",ch,ordinary transforming activity,60e40c5e-8a0e-52f7-8c7f-2664ac536903,"organic nitrogen fertiliser, as N"
153d9296-d784-5f3f-aa9c-cfa5a6ebfdff_692bfb68-02ed-4bde-9818-8c946d713c42,153d9296-d784-5f3f-aa9c-cfa5a6ebfdff,"polyethylene pipe production, DN 200, SDR 41",rer,ordinary transforming activity,692bfb68-02ed-4bde-9818-8c946d713c42,"polyethylene pipe, DN 200, SDR 41"
ba19c91c-959b-53cf-9a7d-b349d878c894_a7e1dd79-7f97-4f06-86f7-8965e13db3db,ba19c91c-959b-53cf-9a7d-b349d878c894,"peat moss production, horticultural use",row,ordinary transforming activity,a7e1dd79-7f97-4f06-86f7-8965e13db3db,peat moss
4e44b1de-8fc3-5db2-9ffe-f4e022e1e7b2_45fbbc41-7ae9-46cc-bb31-abfa11e69de0,4e44b1de-8fc3-5db2-9ffe-f4e022e1e7b2,"treatment of sewage sludge, 70% water, WWT, WW from hard fibreboard production, municipal incineration",row,ordinary transforming activity,45fbbc41-7ae9-46cc-bb31-abfa11e69de0,"heat, for reuse in municipal waste incineration only"
384a16bd-6246-5e9b-8669-6e525c2553d4_c1d6d100-e442-4e1e-a307-4c5afb894a4c,384a16bd-6246-5e9b-8669-6e525c2553d4,"energy saving, from ventilation system, 1 x 720 m3/h, polyethylene ducts, with earth tube heat exchanger",row,ordinary transforming activity,c1d6d100-e442-4e1e-a307-4c5afb894a4c,energy saving
331844f6-e4b9-5b66-93f7-46641cdd02de_f7a0f8d7-7a73-462d-a9c8-a147818f6d05,331844f6-e4b9-5b66-93f7-46641cdd02de,"door production, inner, wood",row,ordinary transforming activity,f7a0f8d7-7a73-462d-a9c8-a147818f6d05,"door, inner, wood"
75a3867b-bf00-5a77-a76f-7e9d412cc59f_bdfd256b-43c3-4b77-82e3-4191323564ea,75a3867b-bf00-5a77-a76f-7e9d412cc59f,"market for laser machining, metal, with CO2-laser, 6000W power",glo,market activity,bdfd256b-43c3-4b77-82e3-4191323564ea,"laser machining, metal, with CO2-laser, 6000W power"
037c9605-39b7-54e2-a642-c83d8e77b03e_8b2dfb58-660d-44eb-b83f-5d9e28e467db,037c9605-39b7-54e2-a642-c83d8e77b03e,barley grain to generic market for energy feed,glo,ordinary transforming activity,8b2dfb58-660d-44eb-b83f-5d9e28e467db,"protein feed, 100% crude"
d8908f86-3e9a-5789-9de4-5d049a489957_452bed59-1574-4aed-b984-6eb96f7b1b10,d8908f86-3e9a-5789-9de4-5d049a489957,gas boiler production,rer,ordinary transforming activity,452bed59-1574-4aed-b984-6eb96f7b1b10,gas boiler
5cc383e0-3fa1-5a86-9559-2f178ded30f1_71e2f1db-a2c5-44d0-8337-dfff15be974d,5cc383e0-3fa1-5a86-9559-2f178ded30f1,"treatment of hazardous waste, hazardous waste incineration, with energy recovery",europe without switzerland,ordinary transforming activity,71e2f1db-a2c5-44d0-8337-dfff15be974d,"heat, district or industrial, other than natural gas"
44c73591-8153-5b29-8bc0-3c8f29e2d1a3_7ee0ddc3-924d-4339-b9bf-7856af6a698f,44c73591-8153-5b29-8bc0-3c8f29e2d1a3,market for waste polyethylene,ch,market activity,7ee0ddc3-924d-4339-b9bf-7856af6a698f,waste polyethylene
31dcaf12-29d5-5c51-ab3e-c3e4c005066f_dd80f0f2-f4d5-40f0-9035-09c1a7f3f07b,31dcaf12-29d5-5c51-ab3e-c3e4c005066f,"heat production, wood chips from industry, at furnace 50kW",ch,ordinary transforming activity,dd80f0f2-f4d5-40f0-9035-09c1a7f3f07b,"heat, central or small-scale, other than natural gas"
cbe9827b-5993-5f01-b817-95dbf18ecfc0_d69294d7-8d64-4915-a896-9996a014c410,cbe9827b-5993-5f01-b817-95dbf18ecfc0,"electricity voltage transformation, residual mix, from medium to low voltage",fr,ordinary transforming activity,d69294d7-8d64-4915-a896-9996a014c410,"electricity, low voltage"
4e4455c4-5cc4-5ee9-ab4d-a4546e20e65b_e79575a7-0b20-46d5-94b2-99d1916105db,4e4455c4-5cc4-5ee9-ab4d-a4546e20e65b,"quicklime production, in pieces, loose",ch,ordinary transforming activity,e79575a7-0b20-46d5-94b2-99d1916105db,"quicklime, in pieces, loose"
1196aee3-8f12-548d-9eea-dfef788879d5_c3416676-694e-475d-8374-c6f458078a69,1196aee3-8f12-548d-9eea-dfef788879d5,polyphenylene sulfide production,glo,ordinary transforming activity,c3416676-694e-475d-8374-c6f458078a69,polyphenylene sulfide
ed38b66b-03b7-5cfa-b15e-5d3ad597bed5_0ae050ad-95a1-47cc-9ffc-2162d2e99a1d,ed38b66b-03b7-5cfa-b15e-5d3ad597bed5,market for calcareous marl,row,market activity,0ae050ad-95a1-47cc-9ffc-2162d2e99a1d,calcareous marl
